8, 4.0
144, 4.7
593, 4.0
613, 4.5
1045, 5.0
1098, 4.3
1264, 4.3
1283, 5.0
1590, 4.5
1748, 4.8
2026, 5.2
2773, 4.5
2969, 4.6
2970, 4.9
3045, 4.8
3258, 4.2
3363, 4.0
3406, 4.4
3417, 4.6
3642, 5.4
3711, 5.3
3862, 4.1
4130, 8.0
4438, 4.5
4462, 4.2
4930, 4.1
4978, 4.0
5402, 4.4
6033, 7.6
6234, 4.5
6537, 4.5
6570, 4.0
6667, 4.1
6690, 4.4
6843, 4.7
6905, 5.3
7187, 5.6
7497, 4.5
7585, 4.4
7729, 3.9
7790, 4.7
7800, 4.7
7816, 5.0
7821, 4.7
7826, 4.7
7844, 4.3
7895, 4.8
8312, 4.1
8651, 4.0
8843, 4.9
8905, 5.6
8924, 4.5
9059, 4.2
9373, 4.5
9436, 5.2
9680, 5.2
9729, 4.3
9771, 4.5
10474, 4.1
10602, 8.0
10651, 4.3
10955, 4.0
10959, 4.0
11036, 5.3
11436, 4.5
11583, 4.8
11759, 4.3
11996, 5.8
12648, 4.5
12779, 4.0
12949, 4.0
13306, 4.2
13307, 4.2
13336, 4.2
13921, 7.0
14136, 4.1
14168, 4.5
14234, 4.0
14511, 4.4
14889, 4.3
14913, 5.5
15017, 4.2
15114, 4.5
15354, 4.8
15360, 5.2
15384, 4.2
15480, 6.3
15639, 4.3
15690, 4.8
15697, 4.5
15717, 4.2
15736, 5.7
15746, 4.2
15752, 5.7
15794, 4.0
15867, 4.7
15975, 6.9
15983, 4.2
17367, 6.3
18468, 5.1
19143, 4.2
19211, 5.8
19247, 4.1
19820, 3.9
19832, 4.8
20283, 4.7
20343, 4.6
20508, 5.5
20747, 4.3
21339, 5.6
21513, 4.5
21830, 4.0
21907, 4.0
22333, 4.2
22349, 4.9
22394, 4.7
22395, 4.7
22396, 4.7
22397, 4.7
22448, 5.6
22596, 4.9
22608, 4.2
22718, 4.9
23165, 4.0
23328, 5.1
23429, 4.1
23510, 4.0
23551, 4.1
