67,-0.0000010000,-9.7469951199,-13.4266397664,-9.0307317554,-2.8320201525
68,-0.0040696111,-0.0000010000,-13.8155105580,-6.3726489315,-13.8155105580
69,-8.4610136432,-0.0000010000,-13.6963654294,-11.7358244217,-0.0000010000
70,-0.0000010000,-11.6399003685,-13.8155105580,-5.3077571277,-4.9019429071
71,-0.0000010000,-5.8648233229,-13.8155105580,-5.2682097488,-1.2256694250
72,-0.0000010000,-10.4780434844,-13.8155105580,-6.0711536746,-4.7488239977
73,-0.0000010000,-10.4992792347,-13.8155105580,-1.6574335280,-0.0001369191
74,-12.9434063449,-8.9355734539,-0.0000010000,-10.8761483305,-13.8155105580
75,-1.8206874106,-13.8155105580,-13.8155105580,-0.0000010000,-0.0000010000
76,-11.6517570168,-10.5372419444,-13.8155105580,-0.0000013718,-13.2067496213
77,-7.1656603415,-9.5326646036,-13.8155105580,-0.0000010000,-6.0759030854
78,-8.9694920142,-9.7670839001,-13.2840292343,-0.0000010000,-5.5993475085
79,-7.5229588650,-9.3369544602,-13.8155105580,-4.4402796084,-0.0000010000
80,-0.0000010000,-10.1906040207,-13.8155105580,-2.3227086213,-7.4228339511
81,-0.0000010000,-10.5116324889,-13.8155105580,-11.2422170149,-7.4300323372
82,-2.4599545166,-8.7077482019,-13.8155105580,-0.0000010000,-4.9349651399
83,-10.8081449730,-9.3808691842,-13.4364228929,-0.0000010000,-4.6835730106
84,-11.6808712911,-0.0000010000,-13.7811363258,-0.0000010000,-13.8155105580
85,-11.1043421350,-10.5950148505,-13.8155105580,-5.7510896374,-13.8155105580
86,-10.3302541790,-8.8135515193,-13.8155105580,-0.0000010000,-7.4860227349
87,-0.0000010000,-10.4797035545,-13.8155105580,-9.4636711228,-10.8599153094
88,-9.5804788381,-10.5371302610,-13.8155105580,-6.4080131064,-11.3455201964
89,-11.6635798779,-11.6485559105,-13.8155105580,-5.8539975163,-11.9460177018
90,-6.6039134917,-10.4713705258,-13.8155105580,-13.8155105580,-3.5877064409
91,-10.3028404108,-0.0000010000,-13.8155105580,-6.0123351385,-8.5917537977
92,-10.0413267640,-10.5028964347,-13.8155105580,-0.0000010000,-9.6291664540
93,-8.8568064048,-11.1648245606,-13.8155105580,-5.2076972858,-4.8543974793
94,-10.5329215053,-10.5981654164,-13.8155105580,-10.6878182839,-0.0000010000
95,-10.0413267641,-10.5028964346,-13.8155105580,-0.0000010000,-9.6291506426
96,-3.6923488410,-10.3996353452,-13.8155105580,-11.1984819969,-0.0000010000
97,-11.0357721504,-10.4890680023,-13.8155105580,-0.0000010000,-1.6108372022
98,-8.7153832879,-11.6504308882,-13.8155105580,-5.0246536927,-13.8155105580
99,-11.7128148888,-10.4698216040,-13.8155105580,-11.3586043865,-0.0002995517
100,-0.0000010000,-9.4899489632,-13.8155105580,-13.8155105580,-7.1356159428
101,-6.8420932253,-0.0000010000,-13.8155105580,-10.5169693586,-0.1806295639
102,-5.8036550181,-10.4717037213,-0.0000010000,-13.8155105580,-12.5985188497
103,-0.0000010000,-13.8155105580,-13.8155105580,-3.5108290019,-13.8155105580
104,-5.9554009356,-10.5333951378,-13.2722250930,-6.3614506765,-13.8155105580
105,-8.0388813368,-10.5666306244,-10.1148375611,-3.6046966010,-13.8155105580
106,-0.0000010000,-9.6745783986,-13.7536647668,-3.3135848764,-13.8155105580
107,-5.2068627081,-9.6752194138,-13.2723173949,-5.9760619406,-12.8389235982
108,-0.0000010000,-11.1194691324,-0.0000010000,-5.7644979694,-10.5566535765
109,-0.0000010000,-10.5450259567,-13.8155105580,-4.2608438967,-1.9224359835
110,-6.9434473558,-11.7038249785,-13.8155105580,-0.0000010000,-5.7346968394
111,-4.6798589600,-11.7018705906,-13.8155105580,-5.9739299428,-6.0108365374
112,-0.0000010000,-11.7036984893,-13.8155105580,-6.0470533407,-4.9347949045
113,-9.9135107204,-10.0725602242,-13.8155105580,-5.9551560169,-10.5652637831
114,-7.7847040691,-12.3439617941,-13.8155105580,-0.0000010000,-6.7156960218
115,-7.8142730118,-13.8155105580,-0.0000010000,-13.8155105580,-11.3710561825
116,-5.7370818847,-9.0319210853,-13.8155105580,-6.2922670848,-10.2528070005
117,-0.0000010000,-11.7038105222,-13.8155105580,-3.8744513709,-4.6502931610
118,-0.0000010000,-13.8155105580,-13.6016864223,-1.2052723469,-2.6802183952
119,-7.9407496239,-12.0691167307,-13.8155105580,-1.7712944738,-6.9100624055
120,-0.0000010000,-9.2070069140,-13.2014263550,-5.6753258593,-1.1367689483
121,-4.8146429386,-10.5747288841,-0.0000010000,-13.1433609140,-4.7962185479
122,-0.0000010000,-5.8049008817,-12.9426560789,-5.1270817643,-7.1884809559
123,-0.0000010000,-10.0100853110,-13.5900475837,-4.8878313463,-0.0000010000
124,-3.6025632700,-10.5923287719,-13.8155105580,-7.2899281192,-10.6241698226
125,-7.2777094260,-10.5373030179,-13.8155105580,-0.0000010000,-3.5193994358
126,-8.5046161733,-10.5886368611,-13.8155105580,-5.6388182988,-12.6642410647
127,-8.5083908347,-10.7892454695,-13.8155105580,-12.5007473372,-13.8155105580
128,-8.5510324946,-8.4500883417,-10.6271485078,-5.9797390275,-0.0000010000
129,-0.0000010000,-11.9970413011,-13.8155105580,-5.2012438725,-0.9685585649
130,-6.4526750527,-10.5915678248,-13.8155105580,-6.2767984119,-10.6247057858
131,-0.0000010000,-6.9069666197,-13.8155105580,-5.2625252807,-13.8155105580
132,-11.6861034958,-0.0000010000,-13.8155105580,-5.1211436906,-0.0000010000
133,-8.3508239101,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580
134,-8.7690671289,-10.9176247803,-13.8155105580,-13.8155105580,-13.8155105580
135,-10.0670165287,-10.4768776524,-13.2260219815,-4.4227461026,-13.1551800338
136,-13.8155105580,-0.0000010000,-13.8155105580,-5.7305192617,-5.3863686743
137,-12.9873216540,-9.4847415457,-13.8155105580,-5.1686434708,-0.0000010000
138,-11.6764877174,-9.4057628991,-0.0000010000,-4.4165005066,-4.5112299073
139,-6.8874059566,-13.8155105580,-13.8155105580,-0.0000010000,-5.1602013579
140,-11.6828737064,-7.9814956307,-13.8155105580,-11.7308731028,-0.0000010000
141,-9.9730790143,-10.4857792175,-13.7811391226,-5.0828070997,-5.5397183043
142,-13.8155105580,-10.4739610859,-13.8155105580,-0.0000010000,-5.6551495529
143,-11.6806344343,-10.4846608780,-13.2816520069,-0.0000010000,-9.1993129334
144,-0.0000010000,-10.4342283764,-13.8155105580,-0.8123167675,-0.1111360685
145,-9.9236093744,-0.0000010000,-11.0535905506,-5.0855014851,-0.0101316978
146,-11.6893867742,-10.4647818413,-12.7438033337,-0.0000010000,-6.7263169096
147,-8.7811598231,-8.9952038071,-13.8155105580,-5.1808679617,-0.0016362956
148,-7.3752008014,-11.1289337982,-12.6669222175,-5.6578891230,-13.8155105580
149,-11.7221952378,-10.2403407203,-13.8155105580,-13.8155105580,-11.1463419129
150,-11.7416958325,-11.8364256735,-13.8155105580,-11.3928131967,-0.0000010000
151,-10.2537303219,-10.4903181117,-13.8155105580,-0.0000010000,-6.5062183027
152,-13.8155105580,-10.4925115713,-13.8155105580,-5.2111226797,-13.8155105580
153,-13.8155105580,-10.4925115713,-13.8155105580,-5.2111226797,-13.8155105580
154,-11.6808534856,-10.4848211947,-13.8155105580,-0.0000010000,-13.0354255294
155,-10.9495803190,-9.3460236542,-13.8155105580,-0.0000010000,-5.1379670603
156,-11.7085454059,-9.1921467490,-13.8155105580,-4.6229991269,-11.5471329717
157,-11.6805399859,-7.7570371052,-13.8155105580,-4.3731729375,-12.2165109128
158,-13.8155105580,-9.4804146876,-12.1731424226,-6.4187031418,-0.0000010000
159,-10.3531951275,-10.4910459265,-13.8155105580,-0.0259782323,-8.4917451234
160,-11.6805079059,-10.4844085534,-13.8155105580,-0.0000010000,-5.8695220057
161,-11.6487501875,-13.8155105580,-13.8155105580,-4.3185547131,-0.0000010000
162,-9.4503577148,-10.3111768459,-13.8155105580,-12.3269499102,-13.8155105580
163,-9.0389998892,-10.4759859395,-9.2898552452,-0.0768495327,-13.8155105580
164,-11.8936497753,-10.4852663852,-13.8155105580,-4.0042463120,-2.6280926543
165,-13.8155105580,-10.4852445070,-0.0000010000,-0.0000010000,-9.8341366573
166,-11.7238185106,-7.7792505845,-13.8155105580,-2.6203998932,-10.7376604870
167,-0.0000010000,-10.4237959669,-13.8155105580,-11.3039887502,-0.0000010000
168,-10.9693569425,-13.8155105580,-13.8155105580,-4.4300331067,-0.0000010000
169,-11.6808457578,-8.3937893955,-13.8155105580,-4.5712790941,-0.0000010000
170,-11.7102125744,-7.3356572692,-13.8155105580,-4.3160321027,-10.1000477882
171,-11.6806736911,-10.4849022371,-13.8155105580,-0.0000010000,-6.4066722361
172,-11.6842929528,-9.4326599381,-13.7878363216,-4.6402314823,-13.8155105580
173,-11.3130696596,-0.0000010000,-13.3278094603,-4.0209278577,-2.7100581659
174,-11.6833945696,-10.4935638184,-13.8155105580,-5.2420461296,-0.0000029789
175,-0.0000010000,-9.4818672576,-13.8155105580,-11.0637237369,-0.0000010000
176,-11.6806319074,-10.4974137191,-13.8155105580,-5.1780270602,-0.0000010000
177,-11.6795296327,-13.8155105580,-0.0000010000,-7.2264560006,-12.2335673096
178,-11.6096425737,-13.8155105580,-13.8155105580,-6.3647748597,-3.1056169718
179,-11.6805175125,-10.4856365379,-0.0000010000,-4.7734855244,-4.6948446015
180,-11.0487107773,-10.4866696520,-13.7811464089,-5.9242894423,-7.1278499017
181,-11.6803444631,-10.4894465170,-13.8155105580,-0.0000010000,-0.0000010000
182,-10.1761346072,-9.5891804005,-13.8155105580,-6.5341539092,-13.3676681296
183,-11.6807281820,-9.0759661103,-13.8155105580,-0.0000010000,-4.7924913035
184,-10.9078340870,-0.0000010000,-13.8155105580,-1.7308491248,-6.3240253780
185,-12.8119864627,-12.6931154688,-13.8155105580,-4.4290408435,-0.0000010000
186,-0.0000010000,-13.8155105580,-13.8155105580,-4.5365943447,-2.6584534291
187,-10.9632822905,-6.5884467479,-13.8155105580,-12.1440450365,-2.1508384378
188,-8.8664646395,-0.0000010000,-13.8155105580,-5.3910757977,-5.5962511981
189,-9.9958961611,-10.5780894540,-13.8155105580,-10.2090947535,-0.0000010000
190,-8.8927915967,-10.4844094389,-0.0000010000,-1.2198702896,-9.7242174012
191,-11.7483452697,-10.5001073221,-13.7942522467,-0.0000010000,-13.8155105580
192,-0.0000010000,-10.4500980593,-13.8155105580,-4.4471748937,-0.0000010000
193,-11.6816136994,-0.0000010000,-13.8155105580,-5.3841027254,-8.3123237874
194,-11.6747565015,-0.0000010000,-13.8155105580,-13.2960048734,-5.5207104986
195,-11.6808190037,-3.9210739096,-13.8155105580,-11.9737204981,-0.0185933842
196,-9.5040505040,-13.8155105580,-0.0000010000,-12.8199930465,-5.5022300946
197,-12.8190728644,-10.4867707675,-13.8155105580,-5.2001396241,-0.0000010000
198,-10.8793291860,-10.4849368615,-13.8155105580,-5.1885731786,-0.0000020371
199,-11.7150571294,-0.0000010000,-13.5919458887,-11.1781655009,-8.3488692275
200,-11.2069892687,-8.9403692044,-13.8155105580,-0.0000010000,-2.8715965614
201,-9.1208758085,-10.8862646319,-13.8155105580,-10.6701320386,-12.6294800533
202,-9.4280662925,-4.9150647580,-0.0000010000,-4.4998359784,-8.0205041774
203,-10.1621357467,-0.0000010000,-11.9828159308,-13.8155105580,-0.0000010000
204,-10.3616797236,-7.8285438175,-13.8155105580,-2.9851585588,-0.2104590748
205,-10.7533878831,-0.0000010000,-13.8155105580,-13.8155105580,-6.0907206617
206,-13.8155105580,-13.8155105580,-13.8155105580,-2.5545118715,-7.6999357172
207,-11.6814138860,-0.0000010000,-11.6790697176,-5.2504566633,-5.6060174650
208,-10.8049424567,-10.5955261966,-13.8155105580,-8.4900558318,-13.8155105580
209,-4.0761103512,-7.9284904101,-13.1488982462,-0.0000010000,-13.8155105580
210,-10.4649657378,-9.7948645865,-13.8155105580,-0.0000010000,-4.7635221944
211,-10.7882696946,-0.0000010000,-13.8155105580,-1.1458467420,-5.8474806881
212,-10.1101624916,-9.4032215486,-13.1202803764,-0.0000010000,-13.8155105580
213,-11.6853105384,-11.6255924154,-13.8155105580,-0.0000010000,-0.0000010000
214,-11.6938305217,-10.4812298705,-13.8155105580,-13.8155105580,-0.0000010000
215,-11.6806042031,-9.7427572648,-13.8155105580,-4.4831876089,-0.0000010000
216,-11.7242648182,-7.8634600148,-13.8155105580,-5.3267844830,-0.0000010000
217,-9.5610862012,-0.0000010000,-13.8155105580,-11.2801285065,-1.8862863800
218,-11.6822559206,-10.4898227270,-13.8155105580,-5.1868380370,-0.0000010000
219,-9.4049105330,-9.3598490820,-0.0000014441,-5.2706009267,-6.7666173418
220,-12.8506085412,-9.5165317538,-12.2623496514,-0.0000010000,-13.8155105580
221,-11.7282261552,-10.5500805737,-13.8155105580,-5.3658017133,-0.0000010000
222,-11.7049310984,-13.8155105580,-0.0000010000,-0.0000010000,-7.0103090264
223,-0.0000010000,-8.4114310481,-13.8155105580,-12.7875114019,-0.0000010000
224,-11.6810863643,-10.4873118404,-13.8155105580,-4.3239091902,-0.0000010000
225,-10.3151882263,-0.0000010000,-13.8155105580,-13.8155105580,-0.0110027813
226,-11.1792674109,-10.4625653989,-13.8155105580,-0.0000010000,-0.0000010000
227,-11.6778905468,-13.8155105580,-13.8155105580,-3.7900181068,-0.0000010000
228,-9.5530328566,-0.0000010000,-13.8155105580,-4.4855880569,-5.2149914307
229,-9.6089673541,-13.8155105580,-13.8155105580,-5.8545580000,-13.8155105580
230,-9.6528004441,-9.2304713444,-13.8155105580,-13.8155105580,-7.0658676410
231,-10.7543451820,-9.8737559814,-13.8155105580,-0.0000010000,-13.8155105580
232,-13.8155105580,-0.0000010000,-12.9298933548,-4.4344528680,-7.2897898046
233,-12.7814295413,-10.5688400010,-13.8155105580,-0.0000010000,-3.0103943606
234,-12.8631924005,-10.6520093336,-13.8155105580,-4.7353461075,-9.8886744309
235,-11.6648385531,-13.8155105580,-0.0000010000,-0.0000010000,-0.1344592926
236,-10.9497012559,-9.0449232294,-13.8155105580,-7.9763066379,-0.0000010000
237,-11.7013746651,-10.0719637061,-13.8155105580,-4.3957332722,-13.8155105580
238,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-8.1748058034
239,-13.8155105580,-10.8314088116,-12.7431648648,-3.2648553896,-11.6209986366
240,-0.0000010000,-8.7323114010,-13.8155105580,-5.2952016374,-12.1351383395
241,-10.4728370172,-10.4222681935,-13.8155105580,-13.1912937929,-0.0000010000
242,-11.6875899104,-10.0277753009,-13.7633124106,-0.0000010000,-13.8155105580
243,-10.2132964945,-0.0000010000,-13.8155105580,-4.5129895381,-5.6019921165
244,-7.6032667977,-13.8155105580,-13.8155105580,-4.4015751107,-0.5502670175
245,-6.8930768058,-0.0000010000,-0.0000010000,-4.5208137953,-10.8164410099
246,-0.0000010000,-0.0000010000,-13.7792033536,-3.2008496486,-11.8423318106
247,-8.0515021517,-8.1523470583,-9.5400824484,-13.8155105580,-0.0000010000
248,-12.7784219002,-8.1259407484,-13.2763203490,-4.5504657028,-13.3833128098
249,-13.8155105580,-10.4820270740,-13.8155105580,-5.6891889778,-10.7552545834
250,-11.6794322526,-10.4932112156,-13.8155105580,-0.0000010000,-0.0000010000
251,-8.5938739041,-9.8352440264,-13.8155105580,-0.0000010000,-13.8155105580
252,-11.7395409083,-13.8155105580,-13.8155105580,-4.8655214579,-13.8155105580
253,-11.6806955183,-10.4842807222,-13.2816511263,-0.0000010000,-12.1719581145
254,-10.2906399250,-9.3505135744,-13.7811596729,-0.0000010000,-10.0153494325
255,-9.3124627540,-7.9902072349,-13.8155105580,-5.2905036716,-0.0000010000
256,-11.6560060961,-12.6967726576,-13.8155105580,-0.0000010000,-0.0000010000
257,-11.6811063825,-10.4877702042,-13.8155105580,-3.3727282154,-6.1811473840
258,-0.0000010000,-6.4017849186,-13.7811028517,-0.0000010000,-12.6526933792
259,-11.6060867561,-10.5934202319,-13.8155105580,-6.2967402358,-13.8155105580
260,-11.6807479137,-10.4849253803,-13.8155105580,-5.1559614686,-0.0000020378
261,-13.8155105580,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000028955
262,-13.8155105580,-13.8155105580,-13.8155105580,-0.1306168714,-0.0000010000
263,-11.7035743478,-10.4855929081,-13.8155105580,-0.0000010000,-9.3692041536
264,-10.7379560148,-10.5193646449,-13.7823289594,-0.0000010000,-0.0000010000
265,-13.8155105580,-10.5635864310,-12.0655349859,-0.0000010000,-13.8155105580
266,-13.8155105580,-8.3620302335,-13.8155105580,-11.3836250286,-0.0000010000
267,-13.8155105580,-9.6736526056,-13.8155105580,-0.0000010000,-13.8155105580
268,-9.9923642985,-0.0000010000,-13.5126515484,-4.7568109697,-9.6037907955
269,-11.0698452019,-10.1343615012,-0.0000010000,-3.1525081216,-13.8155105580
270,-10.6591628104,-10.4841017411,-13.8155105580,-0.0000010000,-0.0000010000
271,-8.5083354412,-9.3856170884,-13.8155105580,-5.8937145201,-0.0000010000
272,-11.7605896709,-10.6433777163,-13.8155105580,-12.7215267968,-13.8155105580
273,-11.6755542857,-10.0777328046,-13.8155105580,-0.0000010000,-0.0000010000
274,-0.0000010000,-10.4845100783,-13.8155105580,-5.9207713086,-4.8599056382
275,-10.7506884340,-10.5256632673,-13.8155105580,-2.3596110314,-13.8155105580
276,-11.6811444784,-0.0000010000,-13.8155105580,-5.1862228813,-7.7176927604
277,-11.7184970396,-0.0000010000,-13.8155105580,-0.0000010000,-0.0002452032
278,-13.7429397481,-9.5160294474,-13.8155105580,-0.0000010000,-13.8155105580
279,-13.8155105580,-5.3742600438,-0.0000010000,-5.3801403977,-13.0661819871
280,-8.4149998869,-8.1919987766,-13.8155105580,-0.0000010000,-13.3593970078
281,-10.8102140539,-10.5369882345,-13.8155105580,-9.3750551062,-10.1247851721
282,-11.7166012768,-10.4798881020,-0.0000010000,-4.4767824735,-13.0700558107
283,-12.7830486978,-9.9802088692,-13.8155105580,-2.9727531209,-0.7498752710
284,-13.8155105580,-13.8155105580,-13.8155105580,-0.4404245738,-0.0000010000
285,-11.6808086284,-10.4847231095,-13.8155105580,-0.0000010000,-6.4033089307
286,-12.4988956199,-0.0000010000,-13.8155105580,-5.1085017380,-0.2219085798
287,-11.7215221775,-7.9432861652,-13.8155105580,-0.1333250844,-12.1142281899
288,-13.8155105580,-9.2893940268,-11.9307383360,-10.2639548296,-0.0000010000
289,-11.6801455364,-9.6742418913,-13.8155105580,-0.0000010000,-6.4035052921
290,-0.0000010000,-13.8155105580,-13.8155105580,-4.6459389471,-0.0000010000
291,-0.0000010000,-13.8155105580,-12.8418969848,-4.3743502909,-6.6698495552
292,-13.8155105580,-13.5764676159,-0.0000010000,-5.6201986605,-11.2254611439
293,-0.0000010000,-10.0655223021,-0.0000010000,-4.0628075916,-8.4692946335
294,-9.2657879570,-13.8155105580,-12.3072171274,-10.8251450616,-6.3721295633
295,-9.6582669848,-0.0000010000,-11.9954491936,-2.2974456117,-13.8155105580
296,-10.5355284273,-8.3131937259,-13.8155105580,-11.1203164720,-0.0000010000
297,-0.0000010000,-4.3185964732,-13.8155105580,-4.1101445335,-4.7923153952
298,-13.4566509209,-8.7716799661,-11.5588222196,-4.5480409457,-13.7271877956
299,-10.3541290222,-10.0212265258,-12.1717010176,-0.0000010000,-8.8877716818
300,-11.7276644767,-10.5852545962,-13.8155105580,-10.0365612195,-10.0608741938
301,-11.1514778845,-10.4837359787,-8.2761811304,-5.1923696843,-5.9283574880
302,-9.5867751885,-10.5427575974,-13.8155105580,-3.3223955699,-13.8155105580
303,-5.2312629662,-0.0000010000,-13.7811554329,-5.1722333718,-0.0178766351
304,-9.6559205119,-8.6616335797,-0.0000010000,-5.2397439147,-7.1479617355
305,-11.6859184447,-9.7310167913,-13.8155105580,-5.0008022351,-0.0000010000
306,-5.9280829357,-13.8155105580,-13.0858406511,-0.0000010000,-11.3566723665
307,-9.1597094747,-10.4852857712,-13.6584231024,-5.8343654829,-0.0000010000
308,-13.8155105580,-10.5333789920,-13.8155105580,-4.6033956683,-13.8155105580
309,-10.9174916233,-9.6527303927,-0.0000010000,-13.2821074990,-0.0000012196
310,-0.0000010000,-0.0000010000,-13.8155105580,-11.8067828528,-9.3123104818
311,-10.4656455007,-7.9209113780,-0.0000010000,-12.9815296517,-8.2875126962
312,-13.8155105580,-12.1305523354,-13.8155105580,-13.6337128847,-0.0000010000
313,-11.6805213570,-10.4844673041,-13.8155105580,-4.7004246707,-0.0000010000
314,-13.8155105580,-10.0011321299,-13.8155105580,-0.0000010000,-0.9888318194
315,-11.6771051790,-10.4902706804,-13.8155105580,-0.0000010000,-3.7449717517
316,-12.0245518196,-11.3640898513,-13.8155105580,-9.7834979961,-13.8155105580
317,-10.9893134743,-9.1506532365,-13.8155105580,-5.7054130839,-0.0000010000
318,-12.7618013838,-10.4575897454,-13.6875996102,-10.6091032184,-13.8155105580
319,-0.0000010000,-8.3989062774,-13.8155105580,-5.5914074914,-13.8155105580
320,-12.1352154178,-10.1255414146,-12.7387589280,-7.2805464104,-0.0000010000
321,-12.5015344996,-13.8155105580,-13.8155105580,-3.8674920376,-10.1122338360
322,-11.6850976946,-10.4892423167,-0.0000010000,-5.5557195224,-0.0000010000
323,-12.1558294447,-10.4699340613,-13.8155105580,-11.5044967825,-2.1849526775
324,-0.0000010000,-10.4867387556,-13.8155105580,-5.2369859803,-6.7906092571
325,-10.5485338198,-0.0000010000,-13.8155105580,-0.0000010000,-1.5089139112
326,-11.6806394653,-10.4846881953,-13.2816520098,-0.0000010000,-9.1993162018
327,-7.7927338553,-10.1956294307,-12.7277845619,-13.8155105580,-10.1314772877
328,-8.4286907204,-10.5037400067,-13.8155105580,-10.5524816274,-0.0000010000
329,-11.2003651558,-6.5052620077,-13.8155105580,-6.4013078188,-13.7495927221
330,-10.1945722026,-13.8155105580,-13.8155105580,-5.9275149663,-0.0000010000
331,-0.0000010000,-8.3882146318,-13.8155105580,-6.3278096619,-13.7410056883
332,-11.6806886263,-12.0166466010,-13.8155105580,-10.2827717529,-11.4235991534
